load_dt (UTC);map_code;load_nature;load_power (MW);commodity;load_power (GW)
2018-04-01 00:00:00+00:00;FR;load_nature_forecast D-1;56500.0;EL;56.5
2018-04-01 00:00:00+00:00;FR;load_nature_observation;56732.0;EL;56.732
2018-04-01 00:15:00+00:00;FR;load_nature_forecast D-0;56000.0;EL;56.0
2018-04-01 00:15:00+00:00;FR;load_nature_forecast D-1;55900.0;EL;55.9
2018-04-01 00:15:00+00:00;FR;load_nature_observation;;EL;
2018-04-01 00:30:00+00:00;FR;load_nature_forecast D-0;54800.0;EL;54.8
2018-04-01 00:30:00+00:00;FR;load_nature_forecast D-1;55300.0;EL;55.3
2018-04-01 00:30:00+00:00;FR;load_nature_observation;56098.0;EL;56.098
2018-04-01 00:45:00+00:00;FR;load_nature_forecast D-0;53800.0;EL;53.8
2018-04-01 00:45:00+00:00;FR;load_nature_forecast D-1;54300.0;EL;54.3
2018-04-01 00:45:00+00:00;FR;load_nature_observation;;EL;
2018-04-01 01:00:00+00:00;FR;load_nature_forecast D-0;52800.0;EL;52.8
2018-04-01 01:00:00+00:00;FR;load_nature_forecast D-1;53300.0;EL;53.3
2018-04-01 01:00:00+00:00;FR;load_nature_observation;54239.0;EL;54.239
2018-04-01 01:15:00+00:00;FR;load_nature_forecast D-0;52150.0;EL;52.15
2018-04-01 01:15:00+00:00;FR;load_nature_forecast D-1;52800.0;EL;52.8
2018-04-01 01:15:00+00:00;FR;load_nature_observation;;EL;
2018-04-01 01:30:00+00:00;FR;load_nature_forecast D-0;51500.0;EL;51.5
2018-04-01 01:30:00+00:00;FR;load_nature_forecast D-1;52300.0;EL;52.3
2018-04-01 01:30:00+00:00;FR;load_nature_observation;53004.0;EL;53.004
2018-04-01 01:45:00+00:00;FR;load_nature_forecast D-0;51100.0;EL;51.1
2018-04-01 01:45:00+00:00;FR;load_nature_forecast D-1;51800.0;EL;51.8
2018-04-01 01:45:00+00:00;FR;load_nature_observation;;EL;
2018-04-01 02:00:00+00:00;FR;load_nature_forecast D-0;50700.0;EL;50.7
2018-04-01 02:00:00+00:00;FR;load_nature_forecast D-1;51300.0;EL;51.3
2018-04-01 02:00:00+00:00;FR;load_nature_observation;51801.0;EL;51.801
2018-04-01 02:15:00+00:00;FR;load_nature_forecast D-0;50350.0;EL;50.35
2018-04-01 02:15:00+00:00;FR;load_nature_forecast D-1;51000.0;EL;51.0
2018-04-01 02:15:00+00:00;FR;load_nature_observation;;EL;
2018-04-01 02:30:00+00:00;FR;load_nature_forecast D-0;50000.0;EL;50.0
2018-04-01 02:30:00+00:00;FR;load_nature_forecast D-1;50700.0;EL;50.7
2018-04-01 02:30:00+00:00;FR;load_nature_observation;51051.0;EL;51.051
2018-04-01 02:45:00+00:00;FR;load_nature_forecast D-0;49700.0;EL;49.7
2018-04-01 02:45:00+00:00;FR;load_nature_forecast D-1;50550.0;EL;50.55
2018-04-01 02:45:00+00:00;FR;load_nature_observation;;EL;
2018-04-01 03:00:00+00:00;FR;load_nature_forecast D-0;49400.0;EL;49.4
2018-04-01 03:00:00+00:00;FR;load_nature_forecast D-1;50400.0;EL;50.4
2018-04-01 03:00:00+00:00;FR;load_nature_observation;50571.0;EL;50.571
2018-04-01 03:15:00+00:00;FR;load_nature_forecast D-0;49700.0;EL;49.7
2018-04-01 03:15:00+00:00;FR;load_nature_forecast D-1;50550.0;EL;50.55
2018-04-01 03:15:00+00:00;FR;load_nature_observation;;EL;
2018-04-01 03:30:00+00:00;FR;load_nature_forecast D-0;50000.0;EL;50.0
2018-04-01 03:30:00+00:00;FR;load_nature_forecast D-1;50700.0;EL;50.7
2018-04-01 03:30:00+00:00;FR;load_nature_observation;51004.0;EL;51.004
2018-04-01 03:45:00+00:00;FR;load_nature_forecast D-0;50200.0;EL;50.2
2018-04-01 03:45:00+00:00;FR;load_nature_forecast D-1;50900.0;EL;50.9
2018-04-01 03:45:00+00:00;FR;load_nature_observation;;EL;
2018-04-01 04:00:00+00:00;FR;load_nature_forecast D-0;50400.0;EL;50.4
2018-04-01 04:00:00+00:00;FR;load_nature_forecast D-1;51100.0;EL;51.1
2018-04-01 04:00:00+00:00;FR;load_nature_observation;51316.0;EL;51.316
2018-04-01 04:15:00+00:00;FR;load_nature_forecast D-0;50950.0;EL;50.95
2018-04-01 04:15:00+00:00;FR;load_nature_forecast D-1;51400.0;EL;51.4
2018-04-01 04:15:00+00:00;FR;load_nature_observation;;EL;
2018-04-01 04:30:00+00:00;FR;load_nature_forecast D-0;51500.0;EL;51.5
2018-04-01 04:30:00+00:00;FR;load_nature_forecast D-1;51700.0;EL;51.7
2018-04-01 04:30:00+00:00;FR;load_nature_observation;52350.0;EL;52.35
2018-04-01 04:45:00+00:00;FR;load_nature_forecast D-0;51850.0;EL;51.85
2018-04-01 04:45:00+00:00;FR;load_nature_forecast D-1;51750.0;EL;51.75
2018-04-01 04:45:00+00:00;FR;load_nature_observation;;EL;
2018-04-01 05:00:00+00:00;FR;load_nature_forecast D-0;52200.0;EL;52.2
2018-04-01 05:00:00+00:00;FR;load_nature_forecast D-1;51800.0;EL;51.8
2018-04-01 05:00:00+00:00;FR;load_nature_observation;52838.0;EL;52.838
2018-04-01 05:15:00+00:00;FR;load_nature_forecast D-0;52150.0;EL;52.15
2018-04-01 05:15:00+00:00;FR;load_nature_forecast D-1;51700.0;EL;51.7
2018-04-01 05:15:00+00:00;FR;load_nature_observation;;EL;
2018-04-01 05:30:00+00:00;FR;load_nature_forecast D-0;52100.0;EL;52.1
2018-04-01 05:30:00+00:00;FR;load_nature_forecast D-1;51600.0;EL;51.6
2018-04-01 05:30:00+00:00;FR;load_nature_observation;53149.0;EL;53.149
2018-04-01 05:45:00+00:00;FR;load_nature_forecast D-0;52600.0;EL;52.6
2018-04-01 05:45:00+00:00;FR;load_nature_forecast D-1;52050.0;EL;52.05
2018-04-01 05:45:00+00:00;FR;load_nature_observation;;EL;
2018-04-01 06:00:00+00:00;FR;load_nature_forecast D-0;53100.0;EL;53.1
2018-04-01 06:00:00+00:00;FR;load_nature_forecast D-1;52500.0;EL;52.5
2018-04-01 06:00:00+00:00;FR;load_nature_observation;53750.0;EL;53.75
2018-04-01 06:15:00+00:00;FR;load_nature_forecast D-0;53800.0;EL;53.8
2018-04-01 06:15:00+00:00;FR;load_nature_forecast D-1;53150.0;EL;53.15
2018-04-01 06:15:00+00:00;FR;load_nature_observation;;EL;
2018-04-01 06:30:00+00:00;FR;load_nature_forecast D-0;54500.0;EL;54.5
2018-04-01 06:30:00+00:00;FR;load_nature_forecast D-1;53800.0;EL;53.8
2018-04-01 06:30:00+00:00;FR;load_nature_observation;55159.0;EL;55.159
2018-04-01 06:45:00+00:00;FR;load_nature_forecast D-0;55250.0;EL;55.25
2018-04-01 06:45:00+00:00;FR;load_nature_forecast D-1;54450.0;EL;54.45
2018-04-01 06:45:00+00:00;FR;load_nature_observation;;EL;
2018-04-01 07:00:00+00:00;FR;load_nature_forecast D-0;56000.0;EL;56.0
2018-04-01 07:00:00+00:00;FR;load_nature_forecast D-1;55100.0;EL;55.1
2018-04-01 07:00:00+00:00;FR;load_nature_observation;56664.0;EL;56.664
2018-04-01 07:15:00+00:00;FR;load_nature_forecast D-0;56450.0;EL;56.45
2018-04-01 07:15:00+00:00;FR;load_nature_forecast D-1;55750.0;EL;55.75
2018-04-01 07:15:00+00:00;FR;load_nature_observation;;EL;
2018-04-01 07:30:00+00:00;FR;load_nature_forecast D-0;56900.0;EL;56.9
2018-04-01 07:30:00+00:00;FR;load_nature_forecast D-1;56400.0;EL;56.4
2018-04-01 07:30:00+00:00;FR;load_nature_observation;57747.0;EL;57.747
2018-04-01 07:45:00+00:00;FR;load_nature_forecast D-0;57250.0;EL;57.25
2018-04-01 07:45:00+00:00;FR;load_nature_forecast D-1;56600.0;EL;56.6
2018-04-01 07:45:00+00:00;FR;load_nature_observation;;EL;
2018-04-01 08:00:00+00:00;FR;load_nature_forecast D-0;57600.0;EL;57.6
2018-04-01 08:00:00+00:00;FR;load_nature_forecast D-1;56800.0;EL;56.8
2018-04-01 08:00:00+00:00;FR;load_nature_observation;58729.0;EL;58.729
2018-04-01 08:15:00+00:00;FR;load_nature_forecast D-0;57750.0;EL;57.75
2018-04-01 08:15:00+00:00;FR;load_nature_forecast D-1;56850.0;EL;56.85
2018-04-01 08:15:00+00:00;FR;load_nature_observation;;EL;
2018-04-01 08:30:00+00:00;FR;load_nature_forecast D-0;57900.0;EL;57.9
2018-04-01 08:30:00+00:00;FR;load_nature_forecast D-1;56900.0;EL;56.9
2018-04-01 08:30:00+00:00;FR;load_nature_observation;59176.0;EL;59.176
2018-04-01 08:45:00+00:00;FR;load_nature_forecast D-0;57950.0;EL;57.95
2018-04-01 08:45:00+00:00;FR;load_nature_forecast D-1;56800.0;EL;56.8
2018-04-01 08:45:00+00:00;FR;load_nature_observation;;EL;
2018-04-01 09:00:00+00:00;FR;load_nature_forecast D-0;58000.0;EL;58.0
2018-04-01 09:00:00+00:00;FR;load_nature_forecast D-1;56700.0;EL;56.7
2018-04-01 09:00:00+00:00;FR;load_nature_observation;59308.0;EL;59.308
2018-04-01 09:15:00+00:00;FR;load_nature_forecast D-0;58050.0;EL;58.05
2018-04-01 09:15:00+00:00;FR;load_nature_forecast D-1;56750.0;EL;56.75
2018-04-01 09:15:00+00:00;FR;load_nature_observation;;EL;
2018-04-01 09:30:00+00:00;FR;load_nature_forecast D-0;58100.0;EL;58.1
2018-04-01 09:30:00+00:00;FR;load_nature_forecast D-1;56800.0;EL;56.8
2018-04-01 09:30:00+00:00;FR;load_nature_observation;59345.0;EL;59.345
2018-04-01 09:45:00+00:00;FR;load_nature_forecast D-0;58150.0;EL;58.15
2018-04-01 09:45:00+00:00;FR;load_nature_forecast D-1;56900.0;EL;56.9
2018-04-01 09:45:00+00:00;FR;load_nature_observation;;EL;
2018-04-01 10:00:00+00:00;FR;load_nature_forecast D-0;58200.0;EL;58.2
2018-04-01 10:00:00+00:00;FR;load_nature_forecast D-1;57000.0;EL;57.0
2018-04-01 10:00:00+00:00;FR;load_nature_observation;59193.0;EL;59.193
2018-04-01 10:15:00+00:00;FR;load_nature_forecast D-0;58250.0;EL;58.25
2018-04-01 10:15:00+00:00;FR;load_nature_forecast D-1;57050.0;EL;57.05
2018-04-01 10:15:00+00:00;FR;load_nature_observation;;EL;
2018-04-01 10:30:00+00:00;FR;load_nature_forecast D-0;58300.0;EL;58.3
2018-04-01 10:30:00+00:00;FR;load_nature_forecast D-1;57100.0;EL;57.1
2018-04-01 10:30:00+00:00;FR;load_nature_observation;59440.0;EL;59.44
2018-04-01 10:45:00+00:00;FR;load_nature_forecast D-0;58750.0;EL;58.75
2018-04-01 10:45:00+00:00;FR;load_nature_forecast D-1;57550.0;EL;57.55
2018-04-01 10:45:00+00:00;FR;load_nature_observation;;EL;
2018-04-01 11:00:00+00:00;FR;load_nature_forecast D-0;59200.0;EL;59.2
2018-04-01 11:00:00+00:00;FR;load_nature_forecast D-1;58000.0;EL;58.0
2018-04-01 11:00:00+00:00;FR;load_nature_observation;59387.0;EL;59.387
2018-04-01 11:15:00+00:00;FR;load_nature_forecast D-0;57200.0;EL;57.2
2018-04-01 11:15:00+00:00;FR;load_nature_forecast D-1;56000.0;EL;56.0
2018-04-01 11:15:00+00:00;FR;load_nature_observation;;EL;
2018-04-01 11:30:00+00:00;FR;load_nature_forecast D-0;55200.0;EL;55.2
2018-04-01 11:30:00+00:00;FR;load_nature_forecast D-1;54000.0;EL;54.0
2018-04-01 11:30:00+00:00;FR;load_nature_observation;57003.0;EL;57.003
2018-04-01 11:45:00+00:00;FR;load_nature_forecast D-0;54150.0;EL;54.15
2018-04-01 11:45:00+00:00;FR;load_nature_forecast D-1;53000.0;EL;53.0
2018-04-01 11:45:00+00:00;FR;load_nature_observation;;EL;
2018-04-01 12:00:00+00:00;FR;load_nature_forecast D-0;53100.0;EL;53.1
2018-04-01 12:00:00+00:00;FR;load_nature_forecast D-1;52000.0;EL;52.0
2018-04-01 12:00:00+00:00;FR;load_nature_observation;54845.0;EL;54.845
2018-04-01 12:15:00+00:00;FR;load_nature_forecast D-0;52650.0;EL;52.65
2018-04-01 12:15:00+00:00;FR;load_nature_forecast D-1;51550.0;EL;51.55
2018-04-01 12:15:00+00:00;FR;load_nature_observation;;EL;
2018-04-01 12:30:00+00:00;FR;load_nature_forecast D-0;52200.0;EL;52.2
2018-04-01 12:30:00+00:00;FR;load_nature_forecast D-1;51100.0;EL;51.1
2018-04-01 12:30:00+00:00;FR;load_nature_observation;53388.0;EL;53.388
2018-04-01 12:45:00+00:00;FR;load_nature_forecast D-0;51200.0;EL;51.2
2018-04-01 12:45:00+00:00;FR;load_nature_forecast D-1;50100.0;EL;50.1
2018-04-01 12:45:00+00:00;FR;load_nature_observation;;EL;
2018-04-01 13:00:00+00:00;FR;load_nature_forecast D-0;50200.0;EL;50.2
2018-04-01 13:00:00+00:00;FR;load_nature_forecast D-1;49100.0;EL;49.1
2018-04-01 13:00:00+00:00;FR;load_nature_observation;51746.0;EL;51.746
2018-04-01 13:15:00+00:00;FR;load_nature_forecast D-0;49700.0;EL;49.7
2018-04-01 13:15:00+00:00;FR;load_nature_forecast D-1;48650.0;EL;48.65
2018-04-01 13:15:00+00:00;FR;load_nature_observation;;EL;
2018-04-01 13:30:00+00:00;FR;load_nature_forecast D-0;49200.0;EL;49.2
2018-04-01 13:30:00+00:00;FR;load_nature_forecast D-1;48200.0;EL;48.2
2018-04-01 13:30:00+00:00;FR;load_nature_observation;50791.0;EL;50.791
2018-04-01 13:45:00+00:00;FR;load_nature_forecast D-0;48750.0;EL;48.75
2018-04-01 13:45:00+00:00;FR;load_nature_forecast D-1;47750.0;EL;47.75
2018-04-01 13:45:00+00:00;FR;load_nature_observation;;EL;
2018-04-01 14:00:00+00:00;FR;load_nature_forecast D-0;48300.0;EL;48.3
2018-04-01 14:00:00+00:00;FR;load_nature_forecast D-1;47300.0;EL;47.3
2018-04-01 14:00:00+00:00;FR;load_nature_observation;49806.0;EL;49.806
2018-04-01 14:15:00+00:00;FR;load_nature_forecast D-0;47850.0;EL;47.85
2018-04-01 14:15:00+00:00;FR;load_nature_forecast D-1;46900.0;EL;46.9
2018-04-01 14:15:00+00:00;FR;load_nature_observation;;EL;
2018-04-01 14:30:00+00:00;FR;load_nature_forecast D-0;47400.0;EL;47.4
2018-04-01 14:30:00+00:00;FR;load_nature_forecast D-1;46500.0;EL;46.5
2018-04-01 14:30:00+00:00;FR;load_nature_observation;49134.0;EL;49.134
2018-04-01 14:45:00+00:00;FR;load_nature_forecast D-0;47000.0;EL;47.0
2018-04-01 14:45:00+00:00;FR;load_nature_forecast D-1;46100.0;EL;46.1
2018-04-01 14:45:00+00:00;FR;load_nature_observation;;EL;
2018-04-01 15:00:00+00:00;FR;load_nature_forecast D-0;46600.0;EL;46.6
2018-04-01 15:00:00+00:00;FR;load_nature_forecast D-1;45700.0;EL;45.7
2018-04-01 15:00:00+00:00;FR;load_nature_observation;48611.0;EL;48.611
2018-04-01 15:15:00+00:00;FR;load_nature_forecast D-0;46600.0;EL;46.6
2018-04-01 15:15:00+00:00;FR;load_nature_forecast D-1;45700.0;EL;45.7
2018-04-01 15:15:00+00:00;FR;load_nature_observation;;EL;
2018-04-01 15:30:00+00:00;FR;load_nature_forecast D-0;46600.0;EL;46.6
2018-04-01 15:30:00+00:00;FR;load_nature_forecast D-1;45700.0;EL;45.7
2018-04-01 15:30:00+00:00;FR;load_nature_observation;48672.0;EL;48.672
2018-04-01 15:45:00+00:00;FR;load_nature_forecast D-0;47200.0;EL;47.2
2018-04-01 15:45:00+00:00;FR;load_nature_forecast D-1;46300.0;EL;46.3
2018-04-01 15:45:00+00:00;FR;load_nature_observation;;EL;
2018-04-01 16:00:00+00:00;FR;load_nature_forecast D-0;47800.0;EL;47.8
2018-04-01 16:00:00+00:00;FR;load_nature_forecast D-1;46900.0;EL;46.9
2018-04-01 16:00:00+00:00;FR;load_nature_observation;49271.0;EL;49.271
2018-04-01 16:15:00+00:00;FR;load_nature_forecast D-0;48400.0;EL;48.4
2018-04-01 16:15:00+00:00;FR;load_nature_forecast D-1;47550.0;EL;47.55
2018-04-01 16:15:00+00:00;FR;load_nature_observation;;EL;
2018-04-01 16:30:00+00:00;FR;load_nature_forecast D-0;49000.0;EL;49.0
2018-04-01 16:30:00+00:00;FR;load_nature_forecast D-1;48200.0;EL;48.2
2018-04-01 16:30:00+00:00;FR;load_nature_observation;50285.0;EL;50.285
2018-04-01 16:45:00+00:00;FR;load_nature_forecast D-0;49800.0;EL;49.8
2018-04-01 16:45:00+00:00;FR;load_nature_forecast D-1;49000.0;EL;49.0
2018-04-01 16:45:00+00:00;FR;load_nature_observation;;EL;
2018-04-01 17:00:00+00:00;FR;load_nature_forecast D-0;50600.0;EL;50.6
2018-04-01 17:00:00+00:00;FR;load_nature_forecast D-1;49800.0;EL;49.8
2018-04-01 17:00:00+00:00;FR;load_nature_observation;51751.0;EL;51.751
2018-04-01 17:15:00+00:00;FR;load_nature_forecast D-0;51100.0;EL;51.1
2018-04-01 17:15:00+00:00;FR;load_nature_forecast D-1;50350.0;EL;50.35
2018-04-01 17:15:00+00:00;FR;load_nature_observation;;EL;
2018-04-01 17:30:00+00:00;FR;load_nature_forecast D-0;51600.0;EL;51.6
2018-04-01 17:30:00+00:00;FR;load_nature_forecast D-1;50900.0;EL;50.9
2018-04-01 17:30:00+00:00;FR;load_nature_observation;52976.0;EL;52.976
2018-04-01 17:45:00+00:00;FR;load_nature_forecast D-0;52350.0;EL;52.35
2018-04-01 17:45:00+00:00;FR;load_nature_forecast D-1;51650.0;EL;51.65
2018-04-01 17:45:00+00:00;FR;load_nature_observation;;EL;
2018-04-01 18:00:00+00:00;FR;load_nature_forecast D-0;53100.0;EL;53.1
2018-04-01 18:00:00+00:00;FR;load_nature_forecast D-1;52400.0;EL;52.4
2018-04-01 18:00:00+00:00;FR;load_nature_observation;54401.0;EL;54.401
2018-04-01 18:15:00+00:00;FR;load_nature_forecast D-0;53600.0;EL;53.6
2018-04-01 18:15:00+00:00;FR;load_nature_forecast D-1;52950.0;EL;52.95
2018-04-01 18:15:00+00:00;FR;load_nature_observation;;EL;
2018-04-01 18:30:00+00:00;FR;load_nature_forecast D-0;54100.0;EL;54.1
2018-04-01 18:30:00+00:00;FR;load_nature_forecast D-1;53500.0;EL;53.5
2018-04-01 18:30:00+00:00;FR;load_nature_observation;55992.0;EL;55.992
2018-04-01 18:45:00+00:00;FR;load_nature_forecast D-0;55200.0;EL;55.2
2018-04-01 18:45:00+00:00;FR;load_nature_forecast D-1;54600.0;EL;54.6
2018-04-01 18:45:00+00:00;FR;load_nature_observation;;EL;
2018-04-01 19:00:00+00:00;FR;load_nature_forecast D-0;56300.0;EL;56.3
2018-04-01 19:00:00+00:00;FR;load_nature_forecast D-1;55700.0;EL;55.7
2018-04-01 19:00:00+00:00;FR;load_nature_observation;57054.0;EL;57.054
2018-04-01 19:15:00+00:00;FR;load_nature_forecast D-0;55950.0;EL;55.95
2018-04-01 19:15:00+00:00;FR;load_nature_forecast D-1;55350.0;EL;55.35
2018-04-01 19:15:00+00:00;FR;load_nature_observation;;EL;
2018-04-01 19:30:00+00:00;FR;load_nature_forecast D-0;55600.0;EL;55.6
2018-04-01 19:30:00+00:00;FR;load_nature_forecast D-1;55000.0;EL;55.0
2018-04-01 19:30:00+00:00;FR;load_nature_observation;56467.0;EL;56.467
2018-04-01 19:45:00+00:00;FR;load_nature_forecast D-0;55350.0;EL;55.35
2018-04-01 19:45:00+00:00;FR;load_nature_forecast D-1;54750.0;EL;54.75
2018-04-01 19:45:00+00:00;FR;load_nature_observation;;EL;
2018-04-01 20:00:00+00:00;FR;load_nature_forecast D-0;55100.0;EL;55.1
2018-04-01 20:00:00+00:00;FR;load_nature_forecast D-1;54500.0;EL;54.5
2018-04-01 20:00:00+00:00;FR;load_nature_observation;55799.0;EL;55.799
2018-04-01 20:15:00+00:00;FR;load_nature_forecast D-0;55650.0;EL;55.65
2018-04-01 20:15:00+00:00;FR;load_nature_forecast D-1;55050.0;EL;55.05
2018-04-01 20:15:00+00:00;FR;load_nature_observation;;EL;
2018-04-01 20:30:00+00:00;FR;load_nature_forecast D-0;56200.0;EL;56.2
2018-04-01 20:30:00+00:00;FR;load_nature_forecast D-1;55600.0;EL;55.6
2018-04-01 20:30:00+00:00;FR;load_nature_observation;56478.0;EL;56.478
2018-04-01 20:45:00+00:00;FR;load_nature_forecast D-0;57750.0;EL;57.75
2018-04-01 20:45:00+00:00;FR;load_nature_forecast D-1;57150.0;EL;57.15
2018-04-01 20:45:00+00:00;FR;load_nature_observation;;EL;
2018-04-01 21:00:00+00:00;FR;load_nature_forecast D-0;59300.0;EL;59.3
2018-04-01 21:00:00+00:00;FR;load_nature_forecast D-1;58700.0;EL;58.7
2018-04-01 21:00:00+00:00;FR;load_nature_observation;59412.0;EL;59.412
2018-04-01 21:15:00+00:00;FR;load_nature_forecast D-0;59150.0;EL;59.15
2018-04-01 21:15:00+00:00;FR;load_nature_forecast D-1;58550.0;EL;58.55
2018-04-01 21:15:00+00:00;FR;load_nature_observation;;EL;
2018-04-01 21:30:00+00:00;FR;load_nature_forecast D-0;59000.0;EL;59.0
2018-04-01 21:30:00+00:00;FR;load_nature_forecast D-1;58400.0;EL;58.4
2018-04-01 21:30:00+00:00;FR;load_nature_observation;58992.0;EL;58.992
2018-04-01 21:45:00+00:00;FR;load_nature_forecast D-0;58500.0;EL;58.5
2018-04-01 21:45:00+00:00;FR;load_nature_forecast D-1;58200.0;EL;58.2
2018-04-01 21:45:00+00:00;FR;load_nature_observation;;EL;
2018-04-01 22:00:00+00:00;FR;load_nature_forecast D-0;58400.0;EL;58.4
2018-04-01 22:00:00+00:00;FR;load_nature_forecast D-1;58000.0;EL;58.0
2018-04-01 22:00:00+00:00;FR;load_nature_observation;59156.0;EL;59.156
2018-04-01 22:15:00+00:00;FR;load_nature_forecast D-0;57400.0;EL;57.4
2018-04-01 22:15:00+00:00;FR;load_nature_forecast D-1;57050.0;EL;57.05
2018-04-01 22:15:00+00:00;FR;load_nature_observation;;EL;
2018-04-01 22:30:00+00:00;FR;load_nature_forecast D-0;56400.0;EL;56.4
2018-04-01 22:30:00+00:00;FR;load_nature_forecast D-1;56100.0;EL;56.1
2018-04-01 22:30:00+00:00;FR;load_nature_observation;57369.0;EL;57.369
2018-04-01 22:45:00+00:00;FR;load_nature_forecast D-0;55200.0;EL;55.2
2018-04-01 22:45:00+00:00;FR;load_nature_forecast D-1;55050.0;EL;55.05
2018-04-01 22:45:00+00:00;FR;load_nature_observation;;EL;
2018-04-01 23:00:00+00:00;FR;load_nature_forecast D-0;54000.0;EL;54.0
2018-04-01 23:00:00+00:00;FR;load_nature_forecast D-1;54000.0;EL;54.0
2018-04-01 23:00:00+00:00;FR;load_nature_observation;54790.0;EL;54.79
2018-04-01 23:15:00+00:00;FR;load_nature_forecast D-0;54350.0;EL;54.35
2018-04-01 23:15:00+00:00;FR;load_nature_forecast D-1;54350.0;EL;54.35
2018-04-01 23:15:00+00:00;FR;load_nature_observation;;EL;
2018-04-01 23:30:00+00:00;FR;load_nature_forecast D-0;54700.0;EL;54.7
2018-04-01 23:30:00+00:00;FR;load_nature_forecast D-1;54700.0;EL;54.7
2018-04-01 23:30:00+00:00;FR;load_nature_observation;54381.0;EL;54.381
2018-04-01 23:45:00+00:00;FR;load_nature_forecast D-0;54500.0;EL;54.5
2018-04-01 23:45:00+00:00;FR;load_nature_forecast D-1;54200.0;EL;54.2
2018-04-01 23:45:00+00:00;FR;load_nature_observation;;EL;
2018-04-02 00:00:00+00:00;FR;load_nature_forecast D-0;54300.0;EL;54.3
2018-04-02 00:00:00+00:00;FR;load_nature_forecast D-1;53700.0;EL;53.7
2018-04-02 00:00:00+00:00;FR;load_nature_observation;53704.0;EL;53.704
2018-04-02 00:15:00+00:00;FR;load_nature_forecast D-0;53400.0;EL;53.4
2018-04-02 00:15:00+00:00;FR;load_nature_forecast D-1;53050.0;EL;53.05
2018-04-02 00:15:00+00:00;FR;load_nature_observation;;EL;
2018-04-02 00:30:00+00:00;FR;load_nature_forecast D-0;52500.0;EL;52.5
2018-04-02 00:30:00+00:00;FR;load_nature_forecast D-1;52400.0;EL;52.4
2018-04-02 00:30:00+00:00;FR;load_nature_observation;53161.0;EL;53.161
2018-04-02 00:45:00+00:00;FR;load_nature_forecast D-0;51600.0;EL;51.6
2018-04-02 00:45:00+00:00;FR;load_nature_forecast D-1;51600.0;EL;51.6
2018-04-02 00:45:00+00:00;FR;load_nature_observation;;EL;
2018-04-02 01:00:00+00:00;FR;load_nature_forecast D-0;50700.0;EL;50.7
2018-04-02 01:00:00+00:00;FR;load_nature_forecast D-1;50800.0;EL;50.8
2018-04-02 01:00:00+00:00;FR;load_nature_observation;51405.0;EL;51.405
2018-04-02 01:15:00+00:00;FR;load_nature_forecast D-0;50250.0;EL;50.25
2018-04-02 01:15:00+00:00;FR;load_nature_forecast D-1;50200.0;EL;50.2
2018-04-02 01:15:00+00:00;FR;load_nature_observation;;EL;
2018-04-02 01:30:00+00:00;FR;load_nature_forecast D-0;49800.0;EL;49.8
2018-04-02 01:30:00+00:00;FR;load_nature_forecast D-1;49600.0;EL;49.6
2018-04-02 01:30:00+00:00;FR;load_nature_observation;50362.0;EL;50.362
2018-04-02 01:45:00+00:00;FR;load_nature_forecast D-0;49250.0;EL;49.25
2018-04-02 01:45:00+00:00;FR;load_nature_forecast D-1;49000.0;EL;49.0
2018-04-02 01:45:00+00:00;FR;load_nature_observation;;EL;
2018-04-02 02:00:00+00:00;FR;load_nature_forecast D-0;48700.0;EL;48.7
2018-04-02 02:00:00+00:00;FR;load_nature_forecast D-1;48400.0;EL;48.4
2018-04-02 02:00:00+00:00;FR;load_nature_observation;49225.0;EL;49.225
2018-04-02 02:15:00+00:00;FR;load_nature_forecast D-0;48650.0;EL;48.65
2018-04-02 02:15:00+00:00;FR;load_nature_forecast D-1;48250.0;EL;48.25
2018-04-02 02:15:00+00:00;FR;load_nature_observation;;EL;
2018-04-02 02:30:00+00:00;FR;load_nature_forecast D-0;48600.0;EL;48.6
2018-04-02 02:30:00+00:00;FR;load_nature_forecast D-1;48100.0;EL;48.1
2018-04-02 02:30:00+00:00;FR;load_nature_observation;48952.0;EL;48.952
2018-04-02 02:45:00+00:00;FR;load_nature_forecast D-0;48350.0;EL;48.35
2018-04-02 02:45:00+00:00;FR;load_nature_forecast D-1;47900.0;EL;47.9
2018-04-02 02:45:00+00:00;FR;load_nature_observation;;EL;
