publication_id;version;publication_dt (UTC);outage_begin_dt (UTC);outage_end_dt (UTC);unit_name;available capacity (MW);nominal capacity (MW);producer_name;map_code;production_source;creation_dt (UTC);outage_type;outage_cause;outage_status;source
-EDF-05470-EDF-T-00192338_002;2;2024-12-24 18:37:06+00:00;;;FLAMANVILLE 2;155.0;1330.0;EDF;FR;nuclear;;fortuitous;Défaillance;Actif;RTE
-EDF-05470-EDF-T-00192338_001;1;2024-12-24 18:23:09+00:00;;;FLAMANVILLE 2;195.0;1330.0;EDF;FR;nuclear;;fortuitous;Défaillance;Actif;RTE
-EDF-05470-EDF-T-00192326_002;2;2024-12-24 20:53:09+00:00;;;DAMPIERRE 4;350.0;890.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00192326_001;1;2024-12-24 15:41:08+00:00;;;DAMPIERRE 4;350.0;890.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00192256_004;4;2024-12-24 14:58:07+00:00;;;FLAMANVILLE 2;0.0;1330.0;EDF;FR;nuclear;;fortuitous;Défaillance;Actif;RTE
-EDF-05470-EDF-T-00192256_003;3;2024-12-24 13:22:10+00:00;;;FLAMANVILLE 2;0.0;1330.0;EDF;FR;nuclear;;fortuitous;Défaillance;Actif;RTE
-EDF-05470-EDF-T-00192256_002;2;2024-12-24 10:11:07+00:00;;;FLAMANVILLE 2;0.0;1330.0;EDF;FR;nuclear;;fortuitous;Défaillance;Actif;RTE
-EDF-05470-EDF-T-00192256_001;1;2024-12-24 08:15:08+00:00;;;FLAMANVILLE 2;0.0;1330.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00191659_003;3;2024-12-24 07:13:08+00:00;;;PENLY 1;380.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Annulé;RTE
-EDF-05470-EDF-T-00191659_002;2;2024-12-23 17:01:08+00:00;;;PENLY 1;380.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00191659_001;1;2024-12-21 08:26:06+00:00;;;PENLY 1;450.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00191994_003;3;2024-12-23 22:24:08+00:00;;;BUGEY 3;173.0;910.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00191994_002;2;2024-12-23 19:27:07+00:00;;;BUGEY 3;10.0;910.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00191994_001;1;2024-12-23 04:26:08+00:00;;;BUGEY 3;10.0;910.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00191594_002;2;2024-12-23 19:18:07+00:00;;;BUGEY 3;0.0;910.0;EDF;FR;nuclear;;fortuitous;Défaillance;Actif;RTE
-EDF-05470-EDF-T-00191594_001;1;2024-12-20 23:42:07+00:00;;;BUGEY 3;0.0;910.0;EDF;FR;nuclear;;fortuitous;Défaillance;Actif;RTE
-EDF-05470-EDF-T-00192057_003;3;2024-12-23 18:48:09+00:00;;;FLAMANVILLE 3;10.0;1620.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00192057_002;2;2024-12-23 08:16:07+00:00;;;FLAMANVILLE 3;0.0;1620.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00192057_001;1;2024-12-23 07:55:07+00:00;;;FLAMANVILLE 3;10.0;1620.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00192157_002;2;2024-12-23 18:36:09+00:00;;;BELLEVILLE 1;700.0;1310.0;EDF;FR;nuclear;;planned;Maintenance Prévue;Actif;RTE
-EDF-05470-EDF-T-00192157_001;1;2024-12-23 17:48:06+00:00;;;BELLEVILLE 1;615.0;1310.0;EDF;FR;nuclear;;planned;Maintenance Prévue;Actif;RTE
-EDF-05470-EDF-T-00191990_001;1;2024-12-23 03:28:08+00:00;;;BUGEY 5;0.0;880.0;EDF;FR;nuclear;;fortuitous;Défaillance;Actif;RTE
-EDF-05470-EDF-T-00191561_002;2;2024-12-23 03:26:09+00:00;;;BUGEY 5;0.0;880.0;EDF;FR;nuclear;;planned;Information Complémentaire;Inactif;RTE
-EDF-05470-EDF-T-00191561_001;1;2024-12-20 14:46:07+00:00;;;BUGEY 5;0.0;880.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00191822_003;3;2024-12-23 02:36:08+00:00;;;DAMPIERRE 2;628.0;890.0;EDF;FR;nuclear;;fortuitous;Défaillance;Actif;RTE
-EDF-05470-EDF-T-00191822_002;2;2024-12-22 11:54:08+00:00;;;DAMPIERRE 2;628.0;890.0;EDF;FR;nuclear;;fortuitous;Défaillance;Actif;RTE
-EDF-05470-EDF-T-00191822_001;1;2024-12-22 07:28:10+00:00;;;DAMPIERRE 2;628.0;890.0;EDF;FR;nuclear;;fortuitous;Défaillance;Actif;RTE
-EDF-05470-EDF-T-00191969_002;2;2024-12-22 21:37:06+00:00;;;CHOOZ 1;200.0;1500.0;EDF;FR;nuclear;;fortuitous;Défaillance;Annulé;RTE
-EDF-05470-EDF-T-00191969_001;1;2024-12-22 19:35:08+00:00;;;CHOOZ 1;200.0;1500.0;EDF;FR;nuclear;;fortuitous;Défaillance;Actif;RTE
-EDF-05470-EDF-T-00191558_003;3;2024-12-22 09:50:07+00:00;;;ST ALBAN 1;434.0;1335.0;EDF;FR;nuclear;;planned;Maintenance Prévue;Actif;RTE
-EDF-05470-EDF-T-00191558_002;2;2024-12-21 07:25:09+00:00;;;ST ALBAN 1;434.0;1335.0;EDF;FR;nuclear;;planned;Maintenance Prévue;Actif;RTE
-EDF-05470-EDF-T-00191558_001;1;2024-12-20 14:02:07+00:00;;;ST ALBAN 1;434.0;1335.0;EDF;FR;nuclear;;planned;Maintenance Prévue;Actif;RTE
-EDF-05470-EDF-T-00191789_001;1;2024-12-22 07:05:07+00:00;;;FLAMANVILLE 3;10.0;1620.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00191764_005;5;2024-12-22 02:10:06+00:00;;;DAMPIERRE 4;25.0;890.0;EDF;FR;nuclear;;fortuitous;Défaillance;Inactif;RTE
-EDF-05470-EDF-T-00191764_004;4;2024-12-22 00:13:06+00:00;;;DAMPIERRE 4;25.0;890.0;EDF;FR;nuclear;;fortuitous;Défaillance;Actif;RTE
-EDF-05470-EDF-T-00191764_003;3;2024-12-21 23:28:07+00:00;;;DAMPIERRE 4;25.0;890.0;EDF;FR;nuclear;;fortuitous;Défaillance;Actif;RTE
-EDF-05470-EDF-T-00191764_002;2;2024-12-21 21:58:07+00:00;;;DAMPIERRE 4;25.0;890.0;EDF;FR;nuclear;;fortuitous;Défaillance;Actif;RTE
-EDF-05470-EDF-T-00191764_001;1;2024-12-21 21:05:10+00:00;;;DAMPIERRE 4;20.0;890.0;EDF;FR;nuclear;;fortuitous;Défaillance;Actif;RTE
-EDF-05470-EDF-T-00191781_001;1;2024-12-22 00:43:07+00:00;;;GRAVELINES 6;462.0;910.0;EDF;FR;nuclear;;fortuitous;Défaillance;Actif;RTE
-EDF-05470-EDF-T-00191754_003;3;2024-12-22 00:02:08+00:00;;;CHOOZ 1;1380.0;1500.0;EDF;FR;nuclear;;fortuitous;Défaillance;Annulé;RTE
-EDF-05470-EDF-T-00191754_002;2;2024-12-21 19:30:08+00:00;;;CHOOZ 1;1380.0;1500.0;EDF;FR;nuclear;;fortuitous;Défaillance;Actif;RTE
-EDF-05470-EDF-T-00191754_001;1;2024-12-21 18:52:07+00:00;;;CHOOZ 1;1380.0;1500.0;EDF;FR;nuclear;;fortuitous;Défaillance;Actif;RTE
-EDF-05470-EDF-T-00191732_002;2;2024-12-21 23:14:08+00:00;;;DAMPIERRE 3;700.0;890.0;EDF;FR;nuclear;;planned;Information Complémentaire;Annulé;RTE
-EDF-05470-EDF-T-00191732_001;1;2024-12-21 14:55:08+00:00;;;DAMPIERRE 3;700.0;890.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00191767_002;2;2024-12-21 22:44:08+00:00;;;DAMPIERRE 2;620.0;890.0;EDF;FR;nuclear;;fortuitous;Défaillance;Annulé;RTE
-EDF-05470-EDF-T-00191767_001;1;2024-12-21 21:56:08+00:00;;;DAMPIERRE 2;620.0;890.0;EDF;FR;nuclear;;fortuitous;Défaillance;Actif;RTE
-EDF-05470-EDF-T-00054250_020;20;2024-12-21 17:04:08+00:00;;;DAMPIERRE 4;0.0;890.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00054250_019;19;2024-12-20 10:57:10+00:00;;;DAMPIERRE 4;0.0;890.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00054250_018;18;2024-12-20 04:18:08+00:00;;;DAMPIERRE 4;0.0;890.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00054250_017;17;2024-12-18 09:17:09+00:00;;;DAMPIERRE 4;0.0;890.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00054250_016;16;2024-12-13 22:00:09+00:00;;;DAMPIERRE 4;0.0;890.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00054250_015;15;2024-12-06 17:40:09+00:00;;;DAMPIERRE 4;0.0;890.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00054250_014;14;2024-07-10 08:01:00+00:00;;;DAMPIERRE 4;0.0;890.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00054250_013;13;2024-05-21 13:06:00+00:00;;;DAMPIERRE 4;0.0;890.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00054250_012;12;2024-02-28 16:05:00+00:00;;;DAMPIERRE 4;0.0;890.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00054250_011;11;2024-01-08 17:41:00+00:00;;;DAMPIERRE 4;0.0;890.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00054250_010;10;2023-12-21 14:56:00+00:00;;;DAMPIERRE 4;0.0;890.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00054250_009;9;2023-12-14 09:10:00+00:00;;;DAMPIERRE 4;0.0;890.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00054250_008;8;2023-07-21 14:40:00+00:00;;;DAMPIERRE 4;0.0;890.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00054250_007;7;2023-01-04 14:18:00+00:00;;;DAMPIERRE 4;0.0;890.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00054250_006;6;2022-12-16 23:55:00+00:00;;;DAMPIERRE 4;0.0;890.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00054250_005;5;2022-11-25 15:53:00+00:00;;;DAMPIERRE 4;0.0;890.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00054250_004;4;2022-09-22 08:03:00+00:00;;;DAMPIERRE 4;0.0;890.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00054250_003;3;2022-07-29 17:41:00+00:00;;;DAMPIERRE 4;0.0;890.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00054250_002;2;2021-08-06 13:01:00+00:00;;;DAMPIERRE 4;0.0;890.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00054250_001;1;2021-07-27 00:29:00+00:00;;;DAMPIERRE 4;0.0;890.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00191747_001;1;2024-12-21 17:02:10+00:00;;;CRUAS 4;216.0;915.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00191739_002;2;2024-12-21 16:53:08+00:00;;;CATTENOM 4;434.0;1300.0;EDF;FR;nuclear;;fortuitous;Défaillance;Inactif;RTE
-EDF-05470-EDF-T-00191739_001;1;2024-12-21 15:28:08+00:00;;;CATTENOM 4;434.0;1300.0;EDF;FR;nuclear;;fortuitous;Défaillance;Actif;RTE
-EDF-05470-EDF-T-00191079_006;6;2024-12-21 15:17:09+00:00;;;PALUEL 4;0.0;1330.0;EDF;FR;nuclear;;fortuitous;Défaillance;Actif;RTE
-EDF-05470-EDF-T-00191079_005;5;2024-12-20 10:21:07+00:00;;;PALUEL 4;0.0;1330.0;EDF;FR;nuclear;;fortuitous;Défaillance;Actif;RTE
-EDF-05470-EDF-T-00191079_004;4;2024-12-19 10:56:10+00:00;;;PALUEL 4;0.0;1330.0;EDF;FR;nuclear;;fortuitous;Défaillance;Actif;RTE
-EDF-05470-EDF-T-00191079_003;3;2024-12-18 23:50:08+00:00;;;PALUEL 4;0.0;1330.0;EDF;FR;nuclear;;fortuitous;Défaillance;Actif;RTE
-EDF-05470-EDF-T-00191079_002;2;2024-12-18 12:20:08+00:00;;;PALUEL 4;0.0;1330.0;EDF;FR;nuclear;;fortuitous;Défaillance;Actif;RTE
-EDF-05470-EDF-T-00191079_001;1;2024-12-18 08:44:08+00:00;;;PALUEL 4;0.0;1330.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00191734_001;1;2024-12-21 15:00:06+00:00;;;BELLEVILLE 2;260.0;1310.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00191733_001;1;2024-12-21 14:58:10+00:00;;;DAMPIERRE 3;700.0;890.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00191224_002;2;2024-12-21 12:36:07+00:00;;;CHINON 1;738.0;905.0;EDF;FR;nuclear;;planned;Maintenance Prévue;Annulé;RTE
-EDF-05470-EDF-T-00191224_001;1;2024-12-19 06:51:10+00:00;;;CHINON 1;738.0;905.0;EDF;FR;nuclear;;planned;Maintenance Prévue;Actif;RTE
-EDF-05470-EDF-T-00191157_005;5;2024-12-21 09:42:09+00:00;;;FLAMANVILLE 3;0.0;1620.0;EDF;FR;nuclear;;planned;Maintenance Prévue;Actif;RTE
-EDF-05470-EDF-T-00191157_004;4;2024-12-20 20:17:08+00:00;;;FLAMANVILLE 3;0.0;1620.0;EDF;FR;nuclear;;planned;Maintenance Prévue;Actif;RTE
-EDF-05470-EDF-T-00191157_003;3;2024-12-19 23:00:12+00:00;;;FLAMANVILLE 3;0.0;1620.0;EDF;FR;nuclear;;planned;Maintenance Prévue;Actif;RTE
-EDF-05470-EDF-T-00191157_002;2;2024-12-19 10:29:08+00:00;;;FLAMANVILLE 3;0.0;1620.0;EDF;FR;nuclear;;planned;Maintenance Prévue;Actif;RTE
-EDF-05470-EDF-T-00191157_001;1;2024-12-18 12:52:07+00:00;;;FLAMANVILLE 3;0.0;1620.0;EDF;FR;nuclear;;planned;Maintenance Prévue;Actif;RTE
-EDF-05470-EDF-T-00191240_003;3;2024-12-21 09:42:09+00:00;;;FLAMANVILLE 3;10.0;1620.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00191240_002;2;2024-12-20 20:18:09+00:00;;;FLAMANVILLE 3;10.0;1620.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00191240_001;1;2024-12-19 07:15:11+00:00;;;FLAMANVILLE 3;10.0;1620.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00191559_002;2;2024-12-21 07:41:06+00:00;;;CATTENOM 4;0.0;1300.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00191559_001;1;2024-12-20 14:43:07+00:00;;;CATTENOM 4;0.0;1300.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00191605_001;1;2024-12-21 07:29:07+00:00;;;FLAMANVILLE 3;10.0;1620.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00189895_004;4;2024-12-21 07:27:09+00:00;;;PENLY 1;530.0;1330.0;EDF;FR;nuclear;;planned;Maintenance Prévue;Annulé;RTE
-EDF-05470-EDF-T-00189895_003;3;2024-12-17 06:31:08+00:00;;;PENLY 1;530.0;1330.0;EDF;FR;nuclear;;planned;Maintenance Prévue;Actif;RTE
-EDF-05470-EDF-T-00189895_002;2;2024-12-17 04:44:08+00:00;;;PENLY 1;690.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00189895_001;1;2024-12-11 06:17:08+00:00;;;PENLY 1;530.0;1330.0;EDF;FR;nuclear;;planned;Maintenance Prévue;Actif;RTE
-EDF-05470-EDF-T-00191158_004;4;2024-12-20 20:21:07+00:00;;;FLAMANVILLE 3;10.0;1620.0;EDF;FR;nuclear;;planned;Information Complémentaire;Annulé;RTE
-EDF-05470-EDF-T-00191158_003;3;2024-12-19 23:01:07+00:00;;;FLAMANVILLE 3;10.0;1620.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00191158_002;2;2024-12-19 09:51:10+00:00;;;FLAMANVILLE 3;10.0;1620.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00191158_001;1;2024-12-18 12:56:07+00:00;;;FLAMANVILLE 3;10.0;1620.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00191560_003;3;2024-12-20 18:09:08+00:00;;;CHOOZ 2;0.0;1500.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00191560_002;2;2024-12-20 14:50:09+00:00;;;CHOOZ 2;0.0;1500.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00191560_001;1;2024-12-20 14:45:08+00:00;;;CHOOZ 2;0.0;1500.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00191012_006;6;2024-12-20 14:53:09+00:00;;;CHOOZ 1;1390.0;1500.0;EDF;FR;nuclear;;planned;Maintenance Prévue;Annulé;RTE
-EDF-05470-EDF-T-00191012_005;5;2024-12-20 08:47:08+00:00;;;CHOOZ 1;1390.0;1500.0;EDF;FR;nuclear;;planned;Maintenance Prévue;Actif;RTE
-EDF-05470-EDF-T-00191012_004;4;2024-12-19 08:14:09+00:00;;;CHOOZ 1;1380.0;1500.0;EDF;FR;nuclear;;planned;Maintenance Prévue;Actif;RTE
-EDF-05470-EDF-T-00191012_003;3;2024-12-19 07:29:08+00:00;;;CHOOZ 1;1391.0;1500.0;EDF;FR;nuclear;;planned;Maintenance Prévue;Actif;RTE
-EDF-05470-EDF-T-00191012_002;2;2024-12-18 19:33:13+00:00;;;CHOOZ 1;1380.0;1500.0;EDF;FR;nuclear;;planned;Maintenance Prévue;Actif;RTE
-EDF-05470-EDF-T-00191012_001;1;2024-12-18 07:19:07+00:00;;;CHOOZ 1;1380.0;1500.0;EDF;FR;nuclear;;planned;Maintenance Prévue;Actif;RTE
-EDF-05470-EDF-T-00189508_004;4;2024-12-20 11:20:10+00:00;;;GOLFECH 2;0.0;1310.0;EDF;FR;nuclear;;planned;Maintenance Prévue;Actif;RTE
-EDF-05470-EDF-T-00189508_003;3;2024-12-19 14:55:10+00:00;;;GOLFECH 2;0.0;1310.0;EDF;FR;nuclear;;planned;Maintenance Prévue;Actif;RTE
-EDF-05470-EDF-T-00189508_002;2;2024-12-11 10:26:08+00:00;;;GOLFECH 2;0.0;1310.0;EDF;FR;nuclear;;planned;Maintenance Prévue;Actif;RTE
-EDF-05470-EDF-T-00189508_001;1;2024-12-09 07:20:09+00:00;;;GOLFECH 2;0.0;1310.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00191222_002;2;2024-12-20 07:14:09+00:00;;;CATTENOM 1;676.0;1300.0;EDF;FR;nuclear;;planned;Maintenance Prévue;Annulé;RTE
-EDF-05470-EDF-T-00191222_001;1;2024-12-19 06:47:10+00:00;;;CATTENOM 1;676.0;1300.0;EDF;FR;nuclear;;planned;Maintenance Prévue;Actif;RTE
-EDF-05470-EDF-T-00191432_001;1;2024-12-20 06:50:08+00:00;;;FLAMANVILLE 3;10.0;1620.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00191196_007;7;2024-12-19 18:17:12+00:00;;;TRICASTIN 1;0.0;915.0;EDF;FR;nuclear;;fortuitous;Défaillance;Actif;RTE
-EDF-05470-EDF-T-00191196_006;6;2024-12-19 08:23:07+00:00;;;TRICASTIN 1;0.0;915.0;EDF;FR;nuclear;;fortuitous;Défaillance;Actif;RTE
-EDF-05470-EDF-T-00191196_005;5;2024-12-19 03:36:07+00:00;;;TRICASTIN 1;0.0;915.0;EDF;FR;nuclear;;fortuitous;Défaillance;Actif;RTE
-EDF-05470-EDF-T-00191196_004;4;2024-12-19 02:24:08+00:00;;;TRICASTIN 1;0.0;915.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00191196_003;3;2024-12-19 00:59:06+00:00;;;TRICASTIN 1;385.0;915.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00191196_002;2;2024-12-19 00:26:09+00:00;;;TRICASTIN 1;500.0;915.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00191196_001;1;2024-12-18 23:31:06+00:00;;;TRICASTIN 1;620.0;915.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00191401_004;4;2024-12-19 16:38:09+00:00;;;CHINON 3;730.0;905.0;EDF;FR;nuclear;;fortuitous;Défaillance;Inactif;RTE
-EDF-05470-EDF-T-00191401_003;3;2024-12-19 16:25:07+00:00;;;CHINON 3;730.0;905.0;EDF;FR;nuclear;;fortuitous;Défaillance;Actif;RTE
-EDF-05470-EDF-T-00191401_002;2;2024-12-19 16:14:09+00:00;;;CHINON 3;730.0;905.0;EDF;FR;nuclear;;fortuitous;Défaillance;Actif;RTE
-EDF-05470-EDF-T-00191401_001;1;2024-12-19 16:08:09+00:00;;;CHINON 3;733.0;905.0;EDF;FR;nuclear;;fortuitous;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00191306_001;1;2024-12-19 10:07:11+00:00;;;NOGENT 2;335.0;1310.0;EDF;FR;nuclear;;planned;Maintenance Prévue;Actif;RTE
-EDF-05470-EDF-T-00190356_016;16;2024-12-19 08:38:09+00:00;;;PENLY 1;940.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00190356_015;15;2024-12-18 17:31:07+00:00;;;PENLY 1;690.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00190356_014;14;2024-12-18 06:21:01+00:00;;;PENLY 1;690.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00190356_013;13;2024-12-18 04:39:09+00:00;;;PENLY 1;690.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00190356_012;12;2024-12-17 19:37:09+00:00;;;PENLY 1;690.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00190356_011;11;2024-12-17 06:46:09+00:00;;;PENLY 1;690.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00190356_010;10;2024-12-16 06:13:09+00:00;;;PENLY 1;930.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00190356_009;9;2024-12-16 05:36:08+00:00;;;PENLY 1;933.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00190356_008;8;2024-12-15 16:41:07+00:00;;;PENLY 1;515.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00190356_007;7;2024-12-15 09:45:08+00:00;;;PENLY 1;515.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00190356_006;6;2024-12-14 12:09:07+00:00;;;PENLY 1;515.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00190356_005;5;2024-12-14 06:07:07+00:00;;;PENLY 1;545.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00190356_004;4;2024-12-14 04:29:09+00:00;;;PENLY 1;510.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00190356_003;3;2024-12-14 03:11:09+00:00;;;PENLY 1;410.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00190356_002;2;2024-12-13 23:16:07+00:00;;;PENLY 1;100.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00190356_001;1;2024-12-13 21:58:09+00:00;;;PENLY 1;10.0;1330.0;EDF;FR;nuclear;;planned;Information Complémentaire;Actif;RTE
-EDF-05470-EDF-T-00190647_009;9;2024-12-19 08:06:08+00:00;;;CHOOZ 1;1380.0;1500.0;EDF;FR;nuclear;;fortuitous;Défaillance;Actif;RTE
-EDF-05470-EDF-T-00190647_008;8;2024-12-19 01:58:07+00:00;;;CHOOZ 1;1380.0;1500.0;EDF;FR;nuclear;;fortuitous;Défaillance;Actif;RTE
-EDF-05470-EDF-T-00190647_007;7;2024-12-18 23:54:08+00:00;;;CHOOZ 1;1380.0;1500.0;EDF;FR;nuclear;;fortuitous;Défaillance;Actif;RTE
-EDF-05470-EDF-T-00190647_006;6;2024-12-18 19:36:09+00:00;;;CHOOZ 1;1380.0;1500.0;EDF;FR;nuclear;;fortuitous;Défaillance;Actif;RTE
-EDF-05470-EDF-T-00190647_005;5;2024-12-17 18:48:08+00:00;;;CHOOZ 1;1380.0;1500.0;EDF;FR;nuclear;;fortuitous;Défaillance;Actif;RTE
-EDF-05470-EDF-T-00190647_004;4;2024-12-17 14:50:07+00:00;;;CHOOZ 1;1380.0;1500.0;EDF;FR;nuclear;;fortuitous;Défaillance;Actif;RTE
-EDF-05470-EDF-T-00190647_003;3;2024-12-16 20:08:08+00:00;;;CHOOZ 1;1375.0;1500.0;EDF;FR;nuclear;;fortuitous;Défaillance;Actif;RTE
