date_publication_utc;message_id;version;statut;type_indisponibilite;producteur;nom_unite;site;code_eic;filiere;puissance_max_mw;puissance_dispo_min_mw;puissance_indispo_max_mw;cause
2020-07-04 14:34:00+00:00;-EDF-05470-EDF-T-00026232_022;22;Actif;Planifiée;EDF;TRICASTIN 3;TRICASTIN;17W100P100P0152M;Nucléaire;915;0;915;Information Complémentaire
2021-09-15 21:02:00+00:00;-EDF-05470-EDF-T-00031217_022;22;Actif;Planifiée;EDF;BLAYAIS 4;BLAYAIS;17W100P100P00958;Nucléaire;910;0;910;Information Complémentaire
2021-03-17 08:59:00+00:00;-EDF-05470-EDF-T-00053209_022;22;Actif;Planifiée;EDF;BUGEY 3;BUGEY;17W100P100P00974;Nucléaire;910;640;270;Information Complémentaire
2023-11-20 19:36:00+00:00;-EDF-05470-EDF-T-00041040_022;22;Actif;Planifiée;EDF;CATTENOM 3;CATTENOM;17W100P100P0104X;Nucléaire;1300;0;1300;Information Complémentaire
2023-01-02 22:20:00+00:00;-EDF-05470-EDF-T-00088705_022;22;Actif;Planifiée;EDF;GRAVELINES 3;GRAVELINES;17W100P100P0132S;Nucléaire;910;780;130;Information Complémentaire
2022-09-04 21:47:00+00:00;-EDF-05470-EDF-T-00038385_022;22;Actif;Planifiée;EDF;BLAYAIS 3;BLAYAIS;17W100P100P0094A;Nucléaire;910;0;910;Information Complémentaire
2024-06-06 23:41:00+00:00;-EDF-05470-EDF-T-00135065_022;22;Actif;Planifiée;EDF;CHINON 4;CHINON;17W100P100P0109N;Nucléaire;905;780;125;Information Complémentaire
2022-01-01 18:24:00+00:00;-EDF-05470-EDF-T-00029413_022;22;Actif;Planifiée;EDF;CHINON 1;CHINON;17W100P100P0106T;Nucléaire;905;0;905;Information Complémentaire
2020-11-07 12:47:00+00:00;-EDF-05470-EDF-T-00050715_022;22;Actif;Planifiée;EDF;GRAVELINES 1;GRAVELINES;17W100P100P0130W;Nucléaire;910;770;140;Information Complémentaire
2020-02-10 13:41:00+00:00;-EDF-05470-EDF-T-00044279_022;22;Actif;Planifiée;EDF;DAMPIERRE 4;DAMPIERRE;17W100P100P0123T;Nucléaire;890;690;200;Information Complémentaire
2024-11-17 18:31:11+00:00;-EDF-05470-EDF-T-00052469_022;22;Inactif;Planifiée;EDF;ST LAURENT 2;ST LAURENT;17W100P100P0148D;Nucléaire;915;0;915;Information Complémentaire
2021-06-28 05:46:00+00:00;-EDF-05470-EDF-T-00055669_022;22;Actif;Planifiée;EDF;BUGEY 4;BUGEY;17W100P100P00982;Nucléaire;880;500;380;Information Complémentaire
2021-12-15 21:18:00+00:00;-EDF-05470-EDF-T-00029419_022;22;Actif;Planifiée;EDF;CIVAUX 1;CIVAUX;17W100P100P0113W;Nucléaire;1495;0;1495;Information Complémentaire
2023-06-26 09:12:00+00:00;-EDF-05470-EDF-T-00047101_022;22;Actif;Planifiée;EDF;CRUAS 4;CRUAS;17W100P100P0119K;Nucléaire;915;0;915;Information Complémentaire
2023-06-28 09:23:00+00:00;-EDF-05470-EDF-T-00041047_022;22;Actif;Planifiée;EDF;GOLFECH 2;GOLFECH;17W100P100P0129H;Nucléaire;1310;0;1310;Information Complémentaire
2020-08-05 01:45:00+00:00;-EDF-05470-EDF-T-00048714_022;22;Actif;Fortuite;EDF;CRUAS 3;CRUAS;17W100P100P0118M;Nucléaire;915;0;915;Information Complémentaire
2023-10-31 17:46:00+00:00;-EDF-05470-EDF-T-00041037_022;22;Actif;Planifiée;EDF;BUGEY 2;BUGEY;17W100P100P00966;Nucléaire;910;0;910;Information Complémentaire
2020-10-30 13:39:00+00:00;-EDF-05470-EDF-T-00050536_022;22;Actif;Planifiée;EDF;CATTENOM 4;CATTENOM;17W100P100P0105V;Nucléaire;1300;940;360;Information Complémentaire
2020-03-08 16:40:00+00:00;-EDF-05470-EDF-T-00046085_022;22;Actif;Planifiée;EDF;GRAVELINES 5;GRAVELINES;17W100P100P0135M;Nucléaire;910;780;130;Information Complémentaire
2020-10-24 18:28:00+00:00;-EDF-05470-EDF-T-00022607_022;22;Actif;Planifiée;EDF;PALUEL 3;PALUEL;17W100P100P0141R;Nucléaire;1330;0;1330;Information Complémentaire
2024-07-21 16:06:00+00:00;-EDF-05470-EDF-T-00151181_022;22;Actif;Planifiée;EDF;TRICASTIN 4;TRICASTIN;17W100P100P0153K;Nucléaire;915;800;115;Information Complémentaire
2023-08-20 05:51:00+00:00;-EDF-05470-EDF-T-00106463_022;22;Actif;Planifiée;EDF;DAMPIERRE 4;DAMPIERRE;17W100P100P0123T;Nucléaire;890;710;180;Information Complémentaire
2023-06-23 14:02:00+00:00;-EDF-05470-EDF-T-00044866_022;22;Inactif;Planifiée;EDF;BUGEY 5;BUGEY;17W100P100P01004;Nucléaire;880;0;880;Information Complémentaire
2021-10-18 16:52:00+00:00;-EDF-05470-EDF-T-00029424_022;22;Actif;Planifiée;EDF;GRAVELINES 4;GRAVELINES;17W100P100P0133Q;Nucléaire;910;0;910;Information Complémentaire
2020-02-12 14:37:00+00:00;-EDF-05470-EDF-T-00044576_022;22;Actif;Planifiée;EDF;CRUAS 3;CRUAS;17W100P100P0118M;Nucléaire;915;740;175;Information Complémentaire
2023-04-04 10:14:00+00:00;-EDF-05470-EDF-T-00071681_022;22;Actif;Planifiée;EDF;CATTENOM 3;CATTENOM;17W100P100P0104X;Nucléaire;1300;0;1300;Information Complémentaire
2022-08-13 19:56:00+00:00;-EDF-05470-EDF-T-00081374_022;22;Actif;Planifiée;EDF;NOGENT 1;NOGENT;17W100P100P0137I;Nucléaire;1310;620;690;Information Complémentaire
2023-11-14 06:33:00+00:00;-EDF-05470-EDF-T-00114666_022;22;Annulé;Planifiée;EDF;BUGEY 2;BUGEY;17W100P100P00966;Nucléaire;910;0;910;Information Complémentaire
2020-01-28 19:13:00+00:00;-EDF-05470-EDF-T-00016671_022;22;Actif;Planifiée;EDF;FLAMANVILLE 2;FLAMANVILLE;17W100P100P0127L;Nucléaire;1330;0;1330;Information Complémentaire
2024-05-27 17:56:00+00:00;-EDF-05470-EDF-T-00134484_022;22;Actif;Planifiée;EDF;ST LAURENT 2;ST LAURENT;17W100P100P0148D;Nucléaire;915;480;435;Information Complémentaire
2024-05-21 14:11:00+00:00;-EDF-05470-EDF-T-00046604_022;22;Actif;Planifiée;EDF;PENLY 1;PENLY;17W100P100P0143N;Nucléaire;1330;0;1330;Information Complémentaire
2023-04-27 16:40:00+00:00;-EDF-05470-EDF-T-00036358_022;22;Actif;Planifiée;EDF;CIVAUX 2;CIVAUX;17W100P100P0114U;Nucléaire;1495;0;1495;Information Complémentaire
2021-06-07 18:10:00+00:00;-EDF-05470-EDF-T-00024683_022;22;Actif;Planifiée;EDF;CIVAUX 2;CIVAUX;17W100P100P0114U;Nucléaire;1495;0;1495;Information Complémentaire
2023-12-13 13:43:00+00:00;-EDF-05470-EDF-T-00117360_022;22;Actif;Planifiée;EDF;ST LAURENT 2;ST LAURENT;17W100P100P0148D;Nucléaire;915;520;395;Information Complémentaire
2023-04-14 21:42:00+00:00;-EDF-05470-EDF-T-00041050_022;22;Actif;Planifiée;EDF;GRAVELINES 6;GRAVELINES;17W100P100P0136K;Nucléaire;910;0;910;Information Complémentaire
2022-02-12 18:50:00+00:00;-EDF-05470-EDF-T-00030275_022;22;Actif;Planifiée;EDF;CHOOZ 1;CHOOZ;17W100P100P01101;Nucléaire;1500;0;1500;Information Complémentaire
2023-07-11 06:38:00+00:00;-EDF-05470-EDF-T-00042947_022;22;Actif;Planifiée;EDF;NOGENT 2;NOGENT;17W100P100P0138G;Nucléaire;1310;0;1310;Information Complémentaire
2022-03-15 15:13:00+00:00;-EDF-05470-EDF-T-00031263_022;22;Actif;Planifiée;EDF;GRAVELINES 6;GRAVELINES;17W100P100P0136K;Nucléaire;910;0;910;Information Complémentaire
2024-08-23 13:37:00+00:00;-EDF-05470-EDF-T-00044870_022;22;Actif;Planifiée;EDF;CHOOZ 1;CHOOZ;17W100P100P01101;Nucléaire;1500;0;1500;Information Complémentaire
2024-07-15 16:41:00+00:00;-EDF-05470-EDF-T-00051323_022;22;Actif;Planifiée;EDF;TRICASTIN 4;TRICASTIN;17W100P100P0153K;Nucléaire;915;0;915;Information Complémentaire
2020-09-20 10:57:00+00:00;-EDF-05470-EDF-T-00049801_022;22;Actif;Planifiée;EDF;CIVAUX 1;CIVAUX;17W100P100P0113W;Nucléaire;1495;1090;405;Information Complémentaire
2024-05-21 14:31:00+00:00;-EDF-05470-EDF-T-00133517_022;22;Actif;Fortuite;EDF;DAMPIERRE 2;DAMPIERRE;17W100P100P0121X;Nucléaire;890;800;90;Information Complémentaire
2024-02-29 14:27:00+00:00;-EDF-05470-EDF-T-00047449_022;22;Actif;Planifiée;EDF;GRAVELINES 2;GRAVELINES;17W100P100P0131U;Nucléaire;910;0;910;Information Complémentaire
2021-09-04 15:40:00+00:00;-EDF-05470-EDF-T-00059879_022;22;Actif;Planifiée;EDF;CHOOZ 2;CHOOZ;17W100P100P0112Y;Nucléaire;1500;930;570;Information Complémentaire
2023-05-28 11:51:00+00:00;-EDF-05470-EDF-T-00047091_022;22;Actif;Planifiée;EDF;CRUAS 1;CRUAS;17W100P100P0115S;Nucléaire;915;0;915;Information Complémentaire
2020-04-22 09:27:00+00:00;-EDF-05470-EDF-T-00022755_022;22;Actif;Planifiée;EDF;CATTENOM 2;CATTENOM;17W100P100P0103Z;Nucléaire;1300;0;1300;Information Complémentaire
2024-04-24 14:08:00+00:00;-EDF-05470-EDF-T-00051274_022;22;Actif;Planifiée;EDF;BLAYAIS 4;BLAYAIS;17W100P100P00958;Nucléaire;910;0;910;Information Complémentaire
2021-05-27 18:30:00+00:00;-EDF-05470-EDF-T-00024697_022;22;Actif;Planifiée;EDF;ST LAURENT 2;ST LAURENT;17W100P100P0148D;Nucléaire;915;0;915;Information Complémentaire
2022-12-05 13:17:00+00:00;-EDF-05470-EDF-T-00035678_022;22;Actif;Planifiée;EDF;DAMPIERRE 2;DAMPIERRE;17W100P100P0121X;Nucléaire;890;0;890;Information Complémentaire
2022-09-06 21:10:00+00:00;-EDF-05470-EDF-T-00038426_022;22;Actif;Planifiée;EDF;GRAVELINES 2;GRAVELINES;17W100P100P0131U;Nucléaire;910;0;910;Information Complémentaire
2023-06-10 08:46:00+00:00;-EDF-05470-EDF-T-00044901_022;22;Actif;Planifiée;EDF;TRICASTIN 2;TRICASTIN;17W100P100P0150Q;Nucléaire;915;0;915;Information Complémentaire
2021-06-20 01:41:00+00:00;-EDF-05470-EDF-T-00024680_022;22;Actif;Planifiée;EDF;CATTENOM 1;CATTENOM;17W100P100P01012;Nucléaire;1300;0;1300;Information Complémentaire
2024-01-31 18:21:00+00:00;-EDF-05470-EDF-T-00119142_022;22;Actif;Planifiée;EDF;BUGEY 5;BUGEY;17W100P100P01004;Nucléaire;880;0;880;Maintenance Prévue
2020-11-14 15:06:00+00:00;-EDF-05470-EDF-T-00024698_022;22;Actif;Planifiée;EDF;TRICASTIN 1;TRICASTIN;17W100P100P0149B;Nucléaire;915;0;915;Information Complémentaire
2023-03-31 09:56:00+00:00;-EDF-05470-EDF-T-00047402_022;22;Actif;Planifiée;EDF;GRAVELINES 1;GRAVELINES;17W100P100P0130W;Nucléaire;910;0;910;Information Complémentaire
2022-12-27 10:23:00+00:00;-EDF-05470-EDF-T-00087863_022;22;Inactif;Planifiée;EDF;CRUAS 3;CRUAS;17W100P100P0118M;Nucléaire;915;875;40;Information Complémentaire
2022-10-20 11:33:00+00:00;-EDF-05470-EDF-T-00084623_022;22;Actif;Fortuite;EDF;DAMPIERRE 3;DAMPIERRE;17W100P100P0122V;Nucléaire;890;900;-10;Information Complémentaire
2022-04-09 08:01:00+00:00;-EDF-05470-EDF-T-00031260_022;22;Actif;Planifiée;EDF;GRAVELINES 1;GRAVELINES;17W100P100P0130W;Nucléaire;910;0;910;Information Complémentaire
2023-03-10 13:46:00+00:00;-EDF-05470-EDF-T-00091789_022;22;Actif;Fortuite;EDF;CHOOZ 2;CHOOZ;17W100P100P0112Y;Nucléaire;1500;0;1500;Information Complémentaire
2023-04-21 09:55:00+00:00;-EDF-05470-EDF-T-00096619_022;22;Actif;Planifiée;EDF;CATTENOM 3;CATTENOM;17W100P100P0104X;Nucléaire;1300;540;760;Information Complémentaire
2022-10-08 05:30:00+00:00;-EDF-05470-EDF-T-00028816_022;22;Actif;Planifiée;EDF;PALUEL 2;PALUEL;17W100P100P0140T;Nucléaire;1330;0;1330;Information Complémentaire
2024-07-10 09:19:00+00:00;-EDF-05470-EDF-T-00052439_022;22;Actif;Planifiée;EDF;BUGEY 4;BUGEY;17W100P100P00982;Nucléaire;880;0;880;Information Complémentaire
2020-02-24 21:04:00+00:00;-EDF-05470-EDF-T-00022753_022;22;Actif;Planifiée;EDF;BUGEY 5;BUGEY;17W100P100P01004;Nucléaire;880;0;880;Information Complémentaire
2023-05-17 21:41:00+00:00;-EDF-05470-EDF-T-00036361_022;22;Actif;Planifiée;EDF;PALUEL 1;PALUEL;17W100P100P0139E;Nucléaire;1330;0;1330;Information Complémentaire
2022-10-11 17:33:00+00:00;-EDF-05470-EDF-T-00037551_022;22;Actif;Planifiée;EDF;CRUAS 3;CRUAS;17W100P100P0118M;Nucléaire;915;0;915;Information Complémentaire
2023-12-03 00:21:00+00:00;-EDF-05470-EDF-T-00048964_022;22;Actif;Planifiée;EDF;PALUEL 4;PALUEL;17W100P100P0142P;Nucléaire;1330;0;1330;Information Complémentaire
2021-05-10 16:40:00+00:00;-EDF-05470-EDF-T-00026130_022;22;Actif;Planifiée;EDF;CHINON 2;CHINON;17W100P100P0107R;Nucléaire;905;0;905;Information Complémentaire
2024-11-14 03:37:06+00:00;-EDF-05470-EDF-T-00183444_022;22;Actif;Planifiée;EDF;GRAVELINES 5;GRAVELINES;17W100P100P0135M;Nucléaire;910;801;109;Information Complémentaire
2022-03-25 15:05:00+00:00;-EDF-05470-EDF-T-00031219_022;22;Actif;Planifiée;EDF;BUGEY 5;BUGEY;17W100P100P01004;Nucléaire;880;0;880;Information Complémentaire
2020-02-19 21:13:00+00:00;-EDF-05470-EDF-T-00045307_022;22;Actif;Fortuite;EDF;CRUAS 4;CRUAS;17W100P100P0119K;Nucléaire;915;690;225;Information Complémentaire
2022-09-09 04:49:00+00:00;-EDF-05470-EDF-T-00082576_022;22;Actif;Planifiée;EDF;BLAYAIS 3;BLAYAIS;17W100P100P0094A;Nucléaire;910;630;280;Information Complémentaire
2021-09-08 09:45:00+00:00;-EDF-05470-EDF-T-00021117_022;22;Actif;Planifiée;EDF;FLAMANVILLE 1;FLAMANVILLE;17W100P100P0126N;Nucléaire;1330;0;1330;Information Complémentaire
2020-02-13 06:38:00+00:00;-EDF-05470-EDF-T-00043444_022;22;Actif;Planifiée;EDF;CRUAS 3;CRUAS;17W100P100P0118M;Nucléaire;915;60;855;Information Complémentaire
2023-05-19 17:36:00+00:00;-EDF-05470-EDF-T-00041039_022;22;Actif;Planifiée;EDF;CATTENOM 2;CATTENOM;17W100P100P0103Z;Nucléaire;1300;0;1300;Information Complémentaire
2024-06-24 09:46:00+00:00;-EDF-05470-EDF-T-00047364_022;22;Actif;Planifiée;EDF;BUGEY 3;BUGEY;17W100P100P00974;Nucléaire;910;0;910;Information Complémentaire
2022-08-08 13:05:00+00:00;-EDF-05470-EDF-T-00037560_022;22;Actif;Planifiée;EDF;GRAVELINES 5;GRAVELINES;17W100P100P0135M;Nucléaire;910;0;910;Information Complémentaire
2020-08-05 05:05:00+00:00;-EDF-05470-EDF-T-00022751_022;22;Actif;Planifiée;EDF;NOGENT 2;NOGENT;17W100P100P0138G;Nucléaire;1310;0;1310;Information Complémentaire
2023-12-23 13:01:00+00:00;-EDF-05470-EDF-T-00048957_022;22;Actif;Planifiée;EDF;NOGENT 1;NOGENT;17W100P100P0137I;Nucléaire;1310;0;1310;Information Complémentaire
2022-11-19 23:14:00+00:00;-EDF-05470-EDF-T-00086154_022;22;Actif;Planifiée;EDF;BUGEY 4;BUGEY;17W100P100P00982;Nucléaire;880;734;146;Information Complémentaire
2022-02-12 18:46:00+00:00;-EDF-05470-EDF-T-00024692_022;22;Actif;Planifiée;EDF;FLAMANVILLE 2;FLAMANVILLE;17W100P100P0127L;Nucléaire;1330;0;1330;Information Complémentaire
2020-10-10 12:44:00+00:00;-EDF-05470-EDF-T-00023938_022;22;Actif;Planifiée;EDF;PENLY 1;PENLY;17W100P100P0143N;Nucléaire;1330;0;1330;Information Complémentaire
2022-10-21 07:21:00+00:00;-EDF-05470-EDF-T-00035708_022;22;Actif;Planifiée;EDF;TRICASTIN 3;TRICASTIN;17W100P100P0152M;Nucléaire;915;0;915;Information Complémentaire
2023-03-17 07:06:00+00:00;-EDF-05470-EDF-T-00092552_022;22;Actif;Fortuite;EDF;PALUEL 4;PALUEL;17W100P100P0142P;Nucléaire;1330;0;1330;Défaillance
2024-10-23 09:27:11+00:00;-EDF-05470-EDF-T-00052456_022;22;Actif;Planifiée;EDF;GRAVELINES 1;GRAVELINES;17W100P100P0130W;Nucléaire;910;0;910;Information Complémentaire
2022-06-21 12:17:00+00:00;-EDF-05470-EDF-T-00038383_022;22;Actif;Planifiée;EDF;BLAYAIS 1;BLAYAIS;17W100P100P0092E;Nucléaire;910;0;910;Information Complémentaire
2020-02-12 21:30:00+00:00;-EDF-05470-EDF-T-00043443_022;22;Actif;Planifiée;EDF;CRUAS 3;CRUAS;17W100P100P0118M;Nucléaire;915;0;915;Information Complémentaire
2023-06-04 12:11:00+00:00;-EDF-05470-EDF-T-00041036_022;22;Actif;Planifiée;EDF;BLAYAIS 4;BLAYAIS;17W100P100P00958;Nucléaire;910;0;910;Information Complémentaire
2024-09-04 08:51:00+00:00;-EDF-05470-EDF-T-00051310_022;22;Actif;Planifiée;EDF;GRAVELINES 4;GRAVELINES;17W100P100P0133Q;Nucléaire;910;0;910;Information Complémentaire
2021-02-12 00:38:00+00:00;-EDF-05470-EDF-T-00026191_022;22;Actif;Planifiée;EDF;GRAVELINES 3;GRAVELINES;17W100P100P0132S;Nucléaire;910;0;910;Information Complémentaire
2024-02-11 13:06:00+00:00;-EDF-05470-EDF-T-00048975_022;22;Actif;Planifiée;EDF;ST LAURENT 1;ST LAURENT;17W100P100P0147F;Nucléaire;915;0;915;Information Complémentaire
2022-11-11 21:35:00+00:00;-EDF-05470-EDF-T-00041038_022;22;Actif;Planifiée;EDF;BUGEY 4;BUGEY;17W100P100P00982;Nucléaire;880;0;880;Information Complémentaire
2024-12-29 09:51:06+00:00;-EDF-05470-EDF-T-00191751_022;22;Actif;Planifiée;EDF;DAMPIERRE 4;DAMPIERRE;17W100P100P0123T;Nucléaire;890;720;170;Information Complémentaire
2022-05-04 17:20:00+00:00;-EDF-05470-EDF-T-00032925_022;22;Actif;Planifiée;EDF;CATTENOM 4;CATTENOM;17W100P100P0105V;Nucléaire;1300;0;1300;Information Complémentaire
2019-12-20 12:54:00+00:00;-EDF-05470-EDF-T-00010165_022;22;Actif;Planifiée;EDF;PALUEL 2;PALUEL;17W100P100P0140T;Nucléaire;1330;0;1330;Information Complémentaire
2024-09-07 07:06:00+00:00;-EDF-05470-EDF-T-00052437_022;22;Actif;Planifiée;EDF;BLAYAIS 1;BLAYAIS;17W100P100P0092E;Nucléaire;910;0;910;Information Complémentaire
2024-02-11 22:41:00+00:00;-EDF-05470-EDF-T-00123966_022;22;Actif;Planifiée;EDF;CRUAS 2;CRUAS;17W100P100P0116Q;Nucléaire;915;550;365;Information Complémentaire
2020-02-14 18:26:00+00:00;-EDF-05470-EDF-T-00045025_022;22;Actif;Fortuite;EDF;CATTENOM 4;CATTENOM;17W100P100P0105V;Nucléaire;1300;0;1300;Information Complémentaire
